euzhan palcy,尤桑·巴尔琪,yóu sāng · bā ěr qí
philippejosephbenjamin buchez,菲利普·比谢,fēi lì pǔ · bǐ xiè
catherine charlotte de gramont,卡特琳·夏洛特·德·格拉蒙,kǎ tè lín · xià luò tè · dé · gé lā méng
laurent bonnart,劳伦特·伯纳特,láo lún tè · bǎi nà tè
lisa azuelos,丽萨·阿祖洛斯,lì sà · ā zǔ luò sī
pauline félicité de maillynesle,波利娜·费利西泰·德·马伊内勒,bō lì nà · fèi lì xī tài · dé · mǎ yī nèi lè
mevlüt erdinç,梅弗卢特·埃尔丁,méi fú lú tè · āi ěr dīng
marine delterme,马里恩·德尔特梅,mǎ lǐ ēn · dé ěr tè méi
alexandra lamy,亚历山德拉·拉米,yà lì shān dé lā · lā mǐ
suzy solidor,苏茜·索利多尔,sū qiàn · suǒ lì duō ěr
juliemarie parmentier,茱莉玛丽·帕芒提耶,zhū lì mǎ lì · pà máng tí yē
charles de montalembert,夏尔·德·蒙塔朗贝尔,xià ěr · dé · méng tǎ lǎng bèi ěr
matthieu merle,马蒂厄·梅尔勒,mǎ dì è · méi ěr lè
bouabdellah tahri,布阿卜杜拉·塔希里,bù ā bǔ dù lā · tǎ xī lǐ
isabelle demongeot,伊莎贝拉·德蒙戈,yī shā bèi lā · dé méng gē
marcellin boule,玛瑟兰·蒲勒,mǎ sè lán · pú lè
rosemonde gérard,罗丝蒙德·热拉尔,luó sī méng dé · rè lā ěr
audrey fleurot,奥黛丽·弗鲁罗,ào dài lì · fú lǔ luó
félix chemla lamèch,费利克斯·尚拉·拉梅克,fèi lì kè sī · shàng lā · lā méi kè
pierre bordage,皮尔·博代奇,pí ěr · bó dài qí
marianne basler,玛丽安娜·巴斯莱,mǎ lì ān nà · bā sī lái
garance clavel,嘉朗丝·克拉维尔,jiā lǎng sī · kè lā wéi ěr
benoît tréluyer,伯努瓦·特雷吕耶,bǎi nǔ wǎ · tè léi lǚ yē
andré dussollier,安祖·杜素利亚,ān zǔ · dù sù lì yà
josé anigo,何塞·阿尼哥,hé sāi · ā ní gē
andré duroméa,安德烈·迪罗梅亚,ān dé liè · dí luó méi yà
thierry arbogast,泰瑞·阿尔波卡斯特,tài ruì · ā ěr bō kǎ sī tè
radu mihaileanu,拉杜·米哈伊列亚努,lā dù · mǐ hā yī liè yà nǔ
alain minc,阿兰·曼,ā lán · màn
paul poupard,保禄·普帕尔,bǎo lù · pǔ pà ěr
cédric fauré,塞德里克·福雷,sāi dé lǐ kè · fú léi
rené sergent,勒内·塞尔让,lè nèi · sāi ěr ràng
william abadie,威廉·阿巴迪,wēi lián · ā bā dí
francis ryck,弗朗西斯·瑞克,fú lǎng xī sī · ruì kè
andré gayot,安德烈·加约,ān dé liè · jiā yuē
jean guéhenno,让·吉昂鲁,ràng · jí áng lǔ
léon cogniet,莱昂·科涅,lái áng · kē niè
andré léo,安德烈·莱奥,ān dé liè · lái ào
michel winock,米歇尔·维诺克,mǐ xiē ěr · wéi nuò kè
michel berger,米歇尔·伯杰,mǐ xiē ěr · bǎi jié
pierre renoir,皮耶·雷诺瓦,pí yē · léi nuò wǎ
dominique venner,多米尼克·温纳,duō mǐ ní kè · wēn nà
valérie bonneton,瓦莱丽·博莱同,wǎ lái lì · bó lái tóng
nadia farès,娜迪亚·法雷斯,nà dí yà · fǎ léi sī
jean cristofol,让·克里斯托福尔,ràng · kè lǐ sī tuō fú ěr
jean rollin,吉恩·洛兰,jí ēn · luò lán
léa drucker,蕾雅·德吕盖,lěi yǎ · dé lǚ gài
catherine mouchet,凯瑟琳·蒙切特,kǎi sè lín · méng qiè tè
jacquesjoseph champollionfigeac,贾克约瑟夫·商博良,jiǎ kè yuē sè fū · shāng bó liáng
suzanne schiffman,苏珊娜·希夫曼,sū shān nà · xī fū màn
jacqueline lamba,杰奎琳·兰巴,jié kuí lín · lán bā
andré frénaud,安德烈·弗雷诺,ān dé liè · fú léi nuò
claire guyot,克莱儿·盖雅,kè lái ér · gài yǎ
laurent pichon,洛朗·皮尚,luò lǎng · pí shàng
alexandrethéophile vandermonde,亚历山大泰奥菲勒·范德蒙德,yà lì shān dà tài ào fēi lè · fàn dé méng dé
jeanclaude dreyfus,尚克洛德·德雷福斯,shàng kè luò dé · dé léi fú sī
pierre henry,皮耶·亨利,pí yē · hēng lì
michel verne,迈克尔·凡尔纳,mài kè ěr · fán ěr nà
jeanfrançois piège,让弗朗索瓦·皮耶热,ràng fú lǎng suǒ wǎ · pí yē rè
andré gill,安德烈·吉尔,ān dé liè · jí ěr
géraldine gogly,杰拉丁·戈格利,jié lā dīng · gē gé lì
claude lombard,克劳德·隆巴德,kè láo dé · lóng bā dé
anthony mounier,安东尼·毛尼尔,ān dōng ní · máo ní ěr
sylvain chomet,西拉维·休曼,xī lā wéi · xiū màn
ambroise,安博罗斯,ān bó luó sī
andré gerin,安德烈·热兰,ān dé liè · rè lán
jean maximilien lamarque,让·马克西米利安·拉马克,ràng · mǎ kè xī mǐ lì ān · lā mǎ kè
françoise bonnot,弗朗索瓦·博诺,fú lǎng suǒ wǎ · bó nuò
ferdinandphilippe d'orléans,斐迪南·菲利普,fěi dí nán · fēi lì pǔ
patricia millardet,帕特里夏·米拉德,pà tè lǐ xià · mǐ lā dé
julie gavras,朱莉·加夫拉斯,zhū lì · jiā fū lā sī
louise monot,露易丝·莫诺特,lù yì sī · mò nuò tè
andré godard,安德烈·戈达德,ān dé liè · gē dá dé
quatremère de quincy,伽特赫梅赫·德·甘西,jiā tè hè méi hè · dé · gān xī
karim wade,卡里姆·瓦德,kǎ lǐ mǔ · wǎ dé
christophe béchu,克里斯托夫·贝许,kè lǐ sī tuō fū · bèi xǔ
cyrielle clair,谢丽埃勒·克莱尔,xiè lì āi lè · kè lái ěr
andré grabar,安德烈·格拉巴尔,ān dé liè · gé lā bā ěr
ambroise vollard,安伯斯·佛拉,ān bǎi sī · fó lā
hélène langevinjoliot,伊莲娜·朗之万约里奥,yī lián nà · lǎng zhī wàn yuē lǐ ào
léo taxil,尼欧·塔克希尔,ní ōu · tǎ kè xī ěr
alain madelin,阿兰·马德兰,ā lán · mǎ dé lán
thierry champion,蒂埃里·尚皮永,dì āi lǐ · shàng pí yǒng
édouard riou,艾铎·里欧,ài duó · lǐ ōu
jeanbaptistefrançois pitra,吉恩巴蒂斯特弗朗索瓦·皮特拉,jí ēn bā dì sī tè fú lǎng suǒ wǎ · pí tè lā
jacques audiberti,雅克·奥迪贝蒂,yǎ kè · ào dí bèi dì
victor duruy,维克多·杜慧,wéi kè duō · dù huì
georges valois,乔治·瓦卢瓦,qiáo zhì · wǎ lú wǎ
fania fénelon,法尼亚·费内隆,fǎ ní yà · fèi nèi lóng
henri laborit,翁赫义·拉柏贺义,wēng hè yì · lā bǎi hè yì
andré félibien,安德烈·费利比安,ān dé liè · fèi lì bǐ ān
benjamin millepied,本杰明·米派德,běn jié míng · mǐ pài dé
bertrand cantat,贝特朗·冈达,bèi tè lǎng · gāng dá
florence delay,弗洛伦丝·德莱,fú luò lún sī · dé lái
frédéric françoismarsal,弗雷德里克·弗朗索瓦马萨尔,fú léi dé lǐ kè · fú lǎng suǒ wǎ mǎ sà ěr
claude mauriac,克洛德·莫里亚克,kè luò dé · mò lǐ yà kè
louis faidherbe,路易·费代尔布,lù yì · fèi dài ěr bù
jeanpierre abelin,让皮埃尔·阿伯兰,ràng pí āi ěr · ā bǎi lán
jade laroche,杰德·拉罗奇,jié dé · lā luó qí
andré guy,安德烈·吉,ān dé liè · jí
jean masson,让·马松,ràng · mǎ sōng
françois villiers,弗朗索瓦·维利耶,fú lǎng suǒ wǎ · wéi lì yē
françois de tournon,方济各·迪·图尔农,fāng jì gè · dí · tú ěr nóng
corine petit,科里娜·珀蒂,kē lǐ nà · pò dì
benjamin corgnet,邦雅曼·科尔涅,bāng yǎ màn · kē ěr niè
gribouille,格丽布耶,gé lì bù yē
benny lévy,贝尼·勒维,bèi ní · lè wéi
paul poiret,普瓦·波烈,pǔ wǎ · bō liè
michel dantin,米歇尔·当坦,mǐ xiē ěr · dāng tǎn
julien tiersot,朱利安·蒂尔索,zhū lì ān · dì ěr suǒ
delphin alard,让德尔芬·阿拉德,ràng dé ěr fēn · ā lā dé
maximilien sébastien foy,马克西米利安·塞巴斯蒂安·富瓦,mǎ kè xī mǐ lì ān · sāi bā sī dì ān · fù wǎ
satprem,萨特普雷姆,sà tè pǔ léi mǔ
andré labarrère,安德烈·拉巴雷尔,ān dé liè · lā bā léi ěr
philippe leleu,菲利普·勒勒,fēi lì pǔ · lè lè
anne caillon,安妮·卡隆,ān nī · kǎ lóng
charles louis gay,查理·路易·盖伊,chá lǐ · lù yì · gài yī
françois mauriceau,弗朗索瓦·莫理士,fú lǎng suǒ wǎ · mò lǐ shì
louis jeanmarie daubenton,路易·让马里·多邦东,lù yì · ràng mǎ lǐ · duō bāng dōng
auguste bouchéleclercq,奥古斯特·布谢勒克莱尔,ào gǔ sī tè · bù xiè lè kè lái ěr
antoine karam,安托尼·卡拉姆,ān tuō ní · kǎ lā mǔ
elsa zylberstein,艾尔莎·泽贝斯坦,ài ěr shā · zé bèi sī tǎn
sylvia serfaty,西尔维娅·瑟法蒂,xī ěr wéi yà · sè fǎ dì
jeanétiennemarie portalis,让艾蒂安马里·波塔利斯,ràng ài dì ān mǎ lǐ · bō tǎ lì sī
tristan garcia,特里斯坦·加西亚,tè lǐ sī tǎn · jiā xī yà
andré isoir,安德烈·依佐尔,ān dé liè · yī zuǒ ěr
antoine danchet,安托万·当谢,ān tuō wàn · dāng xiè
frantz granvorka,法兰兹·格兰沃卡,fǎ lán zī · gé lán wò kǎ
georges izambard,乔治·伊藏巴尔,qiáo zhì · yī cáng bā ěr
antoine caron,安托万·卡龙,ān tuō wàn · kǎ lóng
carle vernet,卡尔·韦尔内,kǎ ěr · wéi ěr nèi
louis hennepin,路易·亨内平,lù yì · hēng nèi píng
gwenaëlle aubry,葛奈儿·奥布里,gě nài ér · ào bù lǐ
pierre fourier,皮埃尔·富里耶,pí āi ěr · fù lǐ yē
louis viardot,路易·维亚多,lù yì · wéi yà duō
saïdou bokoum,萨伊杜·博库姆,sà yī dù · bó kù mǔ
marie de bourbon,玛丽·德·波旁,mǎ lì · dé · bō páng
marieanne chazel,玛丽安妮·查泽尔,mǎ lì ān nī · chá zé ěr
manuela montebrun,曼努埃拉·蒙特布兰,màn nǔ āi lā · méng tè bù lán
claude perron,克洛德·佩隆,kè luò dé · pèi lóng
fanny biascamano,范妮·比亚斯卡曼诺,fàn nī · bǐ yà sī kǎ màn nuò
serge reggiani,塞吉·雷加尼,sāi jí · léi jiā ní
yvonne choquetbruhat,伊冯娜·肖凯布吕阿,yī féng nà · xiào kǎi bù lǚ ā
charlesjulien lioult de chênedollé,夏尔朱利安·利乌·德·谢纳多莱,xià ěr zhū lì ān · lì wū · dé · xiè nà duō lái
diane kurys,黛安娜·克里斯,dài ān nà · kè lǐ sī
marie bigot,玛丽·比戈,mǎ lì · bǐ gē
madeleine colani,玛德琳·柯拉尼,mǎ dé lín · kē lā ní
augustin de saintaubin,奥古斯丁·德·圣奥班,ào gǔ sī dīng · dé · shèng ào bān
antoine fabre d'olivet,安东尼·法柏瑞·欧勒维,ān dōng ní · fǎ bǎi ruì · ōu lè wéi
pascale paradis,帕斯卡莱·帕拉迪斯,pà sī kǎ lái · pà lā dí sī
hubert robert,于贝尔·罗贝尔,yú bèi ěr · luó bèi ěr
dani,达尼,dá ní
marie versini,玛丽·韦尔西尼,mǎ lì · wéi ěr xī ní
gérard grisey,热拉尔·格里塞,rè lā ěr · gé lǐ sāi
armande béjart,阿芒曼·贝雅尔,ā máng màn · bèi yǎ ěr
pierrette fleutiaux,皮埃尔特·弗卢提奥,pí āi ěr tè · fú lú tí ào
marion hänsel,玛丽安·昂塞尔,mǎ lì ān · áng sāi ěr
joanni perronet,若阿尼·佩罗内,ruò ā ní · pèi luó nèi
dany carrel,达尼·卡雷尔,dá ní · kǎ léi ěr
jean de brunhoff,尚·迪·布伦诺夫,shàng · dí · bù lún nuò fū
yves jégo,伊夫·热戈,yī fū · rè gē
antoine bussy,安托万·比西,ān tuō wàn · bǐ xī
antoine drouot,安托万·德鲁奥,ān tuō wàn · dé lǔ ào
nathalie delon,娜塔莉·德龙,nà tǎ lì · dé lóng
josephine chaplin,约瑟芬·卓别林,yuē sè fēn · zhuó bié lín
olivier roy,奥利维尔·罗伊,ào lì wéi ěr · luó yī
roland dumas,罗兰·迪马,luó lán · dí mǎ
philogène auguste joseph duponchel,菲洛金·奥古斯特·约瑟夫·杜邦歇尔,fēi luò jīn · ào gǔ sī tè · yuē sè fū · dù bāng xiē ěr
antoine clamaran,安托万·克拉玛兰,ān tuō wàn · kè lā mǎ lán
jeanclaude malgoire,尚克劳德·马尔古瓦,shàng kè láo dé · mǎ ěr gǔ wǎ
titof,蒂托夫,dì tuō fū
jean wagner,让·瓦格纳,ràng · wǎ gé nà
denis decrès,德尼·德克雷斯,dé ní · dé kè léi sī
françois leclerc du tremblay,弗朗索瓦·勒克莱尔·德·特朗布莱,fú lǎng suǒ wǎ · lè kè lái ěr · dé · tè lǎng bù lái
antoine duhamel,安托万·迪阿梅尔,ān tuō wàn · dí ā méi ěr
lætitia masson,拉堤雅·玛松,lā dī yǎ · mǎ sōng
emmanuel guibert,艾曼纽·吉拜,ài màn niǔ · jí bài
pierremarie carré,伯多禄玛利亚·卡瑞,bǎi duō lù mǎ lì yà · kǎ ruì
frédéric guesdon,弗雷德里克·盖东,fú léi dé lǐ kè · gài dōng
joachim barrande,约阿希姆·巴兰德,yuē ā xī mǔ · bā lán dé
alain caveglia,阿兰·卡维里亚,ā lán · kǎ wéi lǐ yà
andré lefèbvre,安德烈·勒菲弗尔,ān dé liè · lè fēi fú ěr
antoine germain labarraque,安托万·热尔曼·拉巴拉克,ān tuō wàn · rè ěr màn · lā bā lā kè
louis madelin,路易·马德林,lù yì · mǎ dé lín
henri tolain,亨利·托莱因,hēng lì · tuō lái yīn
antoine godeau,安托万·戈多,ān tuō wàn · gē duō
louis buffet,路易·比费,lù yì · bǐ fèi
jean philippe,让·菲利普,ràng · fēi lì pǔ
joël giraud,若埃尔·吉罗,ruò āi ěr · jí luó
sylvain cambreling,西尔万·康布雷兰,xī ěr wàn · kāng bù léi lán
pascale petit,帕斯卡尔·普缇,pà sī kǎ ěr · pǔ tí
jacques mesrine,雅克·梅斯里纳,yǎ kè · méi sī lǐ nà
thierry lhermitte,蒂埃里·莱尔米特,dì āi lǐ · lái ěr mǐ tè
jean carmet,让·卡尔梅,ràng · kǎ ěr méi
antoine marfan,安东尼·马凡,ān dōng ní · mǎ fán
charles mellin,查尔斯·梅林,chá ěr sī · méi lín
maurice bénichou,莫里斯·本尼丘,mò lǐ sī · běn ní qiū
jean favier,让·法维耶,ràng · fǎ wéi yē
frédéric encel,弗雷德里克·恩塞尔,fú léi dé lǐ kè · ēn sāi ěr
antoine joseph santerre,安托万·约瑟夫·桑泰尔,ān tuō wàn · yuē sè fū · sāng tài ěr
antoine kombouaré,安东尼·孔鲍尔,ān dōng ní · kǒng bào ěr
jean béraud,让·贝罗,ràng · bèi luó
hélène fillières,埃莱娜·菲利埃,āi lái nà · fēi lì āi
jacques sernas,贾可·塞纳斯,jiǎ kě · sāi nà sī
sara martins,萨拉·马丁斯,sà lā · mǎ dīng sī
lola naymark,罗拉·奈马克,luó lā · nài mǎ kè
jeanpierre kahane,让皮埃尔·卡汗,ràng pí āi ěr · kǎ hàn
hervé morin,埃尔韦·莫兰,āi ěr wéi · mò lán
henri thomas,亨利·汤玛斯,hēng lì · tāng mǎ sī
marienoëlle lienemann,玛丽诺埃勒·利纳曼,mǎ lì nuò āi lè · lì nà màn
claude frollo,克劳德·孚罗洛法官,kè láo dé · fú luó luò fǎ guān
eugène carrière,欧仁·卡里埃,ōu rén · kǎ lǐ āi
antoine louis,安托万·路易,ān tuō wàn · lù yì
vincent chalvondemersay,文森特·沙尔翁丁蒙赛,wén sēn tè · shā ěr wēng dīng méng sài
étienne lécroart,埃蒂安·勒克劳特,āi dì ān · lè kè láo tè
henri deslandres,亨利亚历山大·德朗德尔,hēng lì yà lì shān dà · dé lǎng dé ěr
catherine leterrier,凯瑟琳·莱泰里尔,kǎi sè lín · lái tài lǐ ěr
charlesedmond perrin,夏尔埃德蒙·佩兰,xià ěr āi dé méng · pèi lán
antoine sfeir,安托万·斯费尔,ān tuō wàn · sī fèi ěr
rebecca lord,丽贝卡·罗德,lì bèi kǎ · luó dé
jérémy berthod,谢列美·贝科特,xiè liè měi · bèi kē tè
françois le lionnais,弗朗索瓦·勒·利奥奈,fú lǎng suǒ wǎ · lè · lì ào nài
jacques foccart,贾克·佛卡尔,jiǎ kè · fó kǎ ěr
blanche delacroix,卡罗琳·拉克鲁瓦,kǎ luó lín · lā kè lǔ wǎ
hélène de fougerolles,伊莲娜·德·芙吉霍尔,yī lián nà · dé · fú jí huò ěr
alfred lacroix,阿尔弗雷德·拉克鲁瓦,ā ěr fú léi dé · lā kè lǔ wǎ
edmond jabès,埃德蒙·雅贝斯,āi dé méng · yǎ bèi sī
anne alvaro,安妮·阿尔瓦罗,ān nī · ā ěr wǎ luó
marcel peyrouton,马塞尔·佩鲁东,mǎ sāi ěr · pèi lǔ dōng
jeanlouis raduit de souches,让路易·拉杜·德·苏什,ràng lù yì · lā dù · dé · sū shén
isidore geoffroy sainthilaire,伊西多尔·乔弗华·圣希莱尔,yī xī duō ěr · qiáo fú huá · shèng xī lái ěr
mélanie bernier,梅兰妮·贝尔内尔,méi lán nī · bèi ěr nèi ěr
jacques foix,雅克·福克斯,yǎ kè · fú kè sī
serge roques,塞尔热·罗克,sāi ěr rè · luó kè
antoine d'orléans,安托万·菲利浦,ān tuō wàn · fēi lì pǔ
fanny cottençon,芬尼·科腾肯,fēn ní · kē téng kěn
claude cheysson,克洛德·谢松,kè luò dé · xiè sōng
andré maschinot,安德烈·马斯基诺特,ān dé liè · mǎ sī jī nuò tè
carlo filangieri,卡洛·菲朗吉里,kǎ luò · fēi lǎng jí lǐ
gilles veissière,吉尔斯·维赛耶尔,jí ěr sī · wéi sài yē ěr
chester himes,却斯特·海姆斯,què sī tè · hǎi mǔ sī
luc chatel,吕克·沙泰尔,lǚ kè · shā tài ěr
antoine de pluvinel,安托万·德·普鲁维内尔,ān tuō wàn · dé · pǔ lǔ wéi nèi ěr
jeanbaptiste isabey,让巴蒂斯特·伊萨贝,ràng bā dì sī tè · yī sà bèi
michel dubost,弥额尔·迪博斯特,mí é ěr · dí bó sī tè
félicien marceau,费利西安·马索,fèi lì xī ān · mǎ suǒ
bernardnicolas aubertin,伯尔纳铎尼各老·奥伯尔坦,bǎi ěr nà duó ní gè lǎo · ào bǎi ěr tǎn
eddy marnay,埃迪·玛奈,āi dí · mǎ nài
claire de duras,克莱尔·德·杜拉斯,kè lái ěr · dé · dù lā sī
henri rochefort,亨利·罗什福尔,hēng lì · luó shén fú ěr
antoine de paule,安托万·德·保勒,ān tuō wàn · dé · bǎo lè
simone évrard,西蒙娜·埃夫拉尔,xī méng nà · āi fū lā ěr
booba,布巴,bù bā
irina ionesco,伊里娜·尤涅斯科,yī lǐ nà · yóu niè sī kē
claude faraldo,克劳德·法拉尔多,kè láo dé · fǎ lā ěr duō
tony gallopin,托尼·加洛潘,tuō ní · jiā luò pān
christophe barratier,克里斯·巴哈帝,kè lǐ sī · bā hā dì
patrick dewaere,帕特里克·德韦尔,pà tè lǐ kè · dé wéi ěr
andré michaux,欧德利·咪素,ōu dé lì · mī sù
maxime rodinson,马克西姆·娄丁逊,mǎ kè xī mǔ · lóu dīng xùn
gérard hausser,热拉尔·奥塞,rè lā ěr · ào sāi
caroline proust,卡洛琳·普鲁斯特,kǎ luò lín · pǔ lǔ sī tè
florence cassez,弗洛伦斯·卡塞斯,fú luò lún sī · kǎ sāi sī
louis henri loison,路易·亨利·卢瓦宗,lù yì · hēng lì · lú wǎ zōng
hubert damisch,休伯特·达米施,xiū bǎi tè · dá mǐ shī
isaac jogues,圣依撒格·饶觉,shèng yī sā gé · ráo jué
marie d'angleterre,玛丽·都铎,mǎ lì · dōu duó
jacques balsan,雅克·巴勒松,yǎ kè · bā lè sōng
anka muhlstein,安卡·穆尔斯坦,ān kǎ · mù ěr sī tǎn
andré néron,安德烈·内龙,ān dé liè · nèi lóng
francis ponge,弗朗西斯·庞日,fú lǎng xī sī · páng rì
pierre balmain,皮耶·巴麦恩,pí yē · bā mài ēn
gustave ferrié,古斯塔夫奥古斯特·费里埃,gǔ sī tǎ fū ào gǔ sī tè · fèi lǐ āi
philippe chatrier,菲利普·沙特里耶,fēi lì pǔ · shā tè lǐ yē
jeanmarie de lanessan,让马里·德·拉内森,ràng mǎ lǐ · dé · lā nèi sēn
charles texier,夏尔·特克西埃尔,xià ěr · tè kè xī āi ěr
galina kouzmenko,哈雷娜·库兹缅科,hā léi nà · kù zī miǎn kē
raymond roussel,雷蒙·鲁塞尔,léi méng · lǔ sāi ěr
paul mantoux,保尔·芒图,bǎo ěr · máng tú
pierre magnol,皮埃尔·马尼奥尔,pí āi ěr · mǎ ní ào ěr
andré saintelaguë,安德烈·圣拉古,ān dé liè · shèng lā gǔ
marie cardinal,玛丽·卡迪纳尔,mǎ lì · kǎ dí nà ěr
medhi benatia,迈赫迪·贝纳蒂亚,mài hè dí · bèi nà dì yà
jeanchristophe grangé,让克里斯托夫·格朗热,ràng kè lǐ sī tuō fū · gé lǎng rè
charles duclerc,夏尔·迪克莱尔,xià ěr · dí kè lái ěr
léo legrand,利奥·勒格朗,lì ào · lè gé lǎng
jeanmarc barr,尚马克·巴尔,shàng mǎ kè · bā ěr
mazarine pingeot,马萨林·平杰特,mǎ sà lín · píng jié tè
polaire,波莱尔,bō lái ěr
andré thevet,安德烈·特韦,ān dé liè · tè wéi
loïc courteau,洛伊克·库尔托,luò yī kè · kù ěr tuō
thibaud gaudin,蒂博·戈丹,dì bó · gē dān
maryvonne dupureur,玛丽冯·杜普勒,mǎ lì féng · dù pǔ lè
jacob pereira,雅各布·佩雷拉,yǎ gè bù · pèi léi lā
christophe rousset,克里斯托弗·鲁塞,kè lǐ sī tuō fú · lǔ sāi
jules dalou,朱尔·达卢,zhū ěr · dá lú
joseph monier,约瑟夫·莫尼尔,yuē sè fū · mò ní ěr
coline serreau,柯琳娜·塞罗,kē lín nà · sāi luó
bruno gollnisch,布吕诺·戈尔尼施,bù lǚ nuò · gē ěr ní shī
anne grommerch,安娜·格罗梅尔什,ān nà · gé luó méi ěr shén
jeanpierre escalettes,吉恩皮埃尔·埃斯卡莱特,jí ēn pí āi ěr · āi sī kǎ lái tè
alexandre raineau,亚历山大·莱尼奥,yà lì shān dà · lái ní ào
maurice magre,茅里斯·马格瑞,máo lǐ sī · mǎ gé ruì
jeanphilippe durand,让菲利普·杜兰德,ràng fēi lì pǔ · dù lán dé
alain terzian,阿兰·泰赞,ā lán · tài zàn
thomas corneille,托马斯·高乃依,tuō mǎ sī · gāo nǎi yī
louisa baïleche,路易莎·拜勒切,lù yì shā · bài lè qiè
dany verissimo,丹妮·维利希莫,dān nī · wéi lì xī mò
geneviève gaillard,热纳维耶芙·加亚尔,rè nà wéi yē fú · jiā yà ěr
claude gewerc,克洛德·热韦尔克,kè luò dé · rè wéi ěr kè
elsa schiaparelli,埃尔萨·斯基亚帕雷利,āi ěr sà · sī jī yà pà léi lì
patrick poivre d'arvor,帕特里克·波佛·达尔弗,pà tè lǐ kè · bō fó · dá ěr fú
claude berge,克劳德·贝尔热,kè láo dé · bèi ěr rè
pierre woodman,皮埃尔·伍德曼,pí āi ěr · wǔ dé màn
andré stil,安德烈·斯蒂,ān dé liè · sī dì
maxime leroux,马克西姆·勒鲁,mǎ kè xī mǔ · lè lǔ
mariethérèse walter,玛丽德雷莎·华特,mǎ lì dé léi shā · huá tè
pierre benoit,皮埃尔·伯努瓦,pí āi ěr · bǎi nǔ wǎ
isabelle pasco,伊莎贝尔·帕斯科,yī shā bèi ěr · pà sī kē
théodule ribot,泰奥蒂勒阿尔芒·里博,tài ào dì lè ā ěr máng · lǐ bó
léo malet,莱奥·马利特,lái ào · mǎ lì tè
christophe rocancourt,克里斯托夫·罗坎库特,kè lǐ sī tuō fū · luó kǎn kù tè
pierre auger,皮耶·欧杰,pí yē · ōu jié
andré strohl,安德烈·斯托尔,ān dé liè · sī tuō ěr
andré suarès,安德烈·苏亚雷斯,ān dé liè · sū yà léi sī
eugène tisserant,欧仁·迪瑟兰德,ōu rén · dí sè lán dé
jean antoine verdier,让·安东尼·福尔迪,ràng · ān dōng ní · fú ěr dí
bruno coulais,布鲁诺·寇莱斯,bù lǔ nuò · kòu lái sī
karim belkhadra,卡里姆·贝尔克德拉,kǎ lǐ mǔ · bèi ěr kè dé lā
maylis de kerangal,梅丽丝·德·科朗加尔,méi lì sī · dé · kē lǎng jiā ěr
dominique dussault,多米尼克·杜索,duō mǐ ní kè · dù suǒ
youssouf m'changama,尤素福·姆昌加马,yóu sù fú · mǔ chāng jiā mǎ
hubert lagardelle,于贝尔·拉加代勒,yú bèi ěr · lā jiā dài lè
camille laurens,卡米尔·劳伦斯,kǎ mǐ ěr · láo lún sī
arnold jeannesson,阿诺德·让内森,ā nuò dé · ràng nèi sēn
pablo christiani,巴勃罗·克里斯蒂亚尼,bā bó luó · kè lǐ sī dì yà ní
andréas winding,安德烈亚斯·温丁,ān dé liè yà sī · wēn dīng
andré wilms,安德烈·维尔姆斯,ān dé liè · wéi ěr mǔ sī
françois baco,弗朗索瓦·巴科,fú lǎng suǒ wǎ · bā kē
nicolas hartmann,尼古拉·阿尔特曼,ní gǔ lā · ā ěr tè màn
claude nicolas ledoux,克劳德·尼古拉斯·勒杜,kè láo dé · ní gǔ lā sī · lè dù
charles de brimeu,查尔斯·德·布里梅,chá ěr sī · dé · bù lǐ méi
josephmarie vien,约瑟夫马里·维安,yuē sè fū mǎ lǐ · wéi ān
pierre brice,皮埃尔·布莱斯,pí āi ěr · bù lái sī
arnaud di pasquale,阿尔诺·迪·帕斯夸莱,ā ěr nuò · dí · pà sī kuā lái
henri tresca,亨利·特雷斯卡,hēng lì · tè léi sī kǎ
sophie cottin,索菲·科坦,suǒ fēi · kē tǎn
laurent terzieff,洛朗·特兹弗,luò lǎng · tè zī fú
gabriel syveton,加布里埃尔·西沃通,jiā bù lǐ āi ěr · xī wò tōng
paul durandruel,保罗·迪朗德吕埃尔,bǎo luó · dí lǎng dé lǚ āi ěr
sady rebbot,萨德·里波特,sà dé · lǐ bō tè
augusta holmès,奥古斯塔·欧尔梅丝,ào gǔ sī tǎ · ōu ěr méi sī
charlesferdinand d'artois,查理·斐迪南,chá lǐ · fěi dí nán
arnaud démare,阿尔诺·代马尔,ā ěr nuò · dài mǎ ěr
annie cordy,安妮·科迪,ān nī · kē dí
marcel delépine,马塞·杜勒平,mǎ sāi · dù lè píng
gilles lellouche,吉尔·勒卢什,jí ěr · lè lú shén
pierrejules hetzel,皮埃尔儒勒·赫泽尔,pí āi ěr rú lè · hè zé ěr
prosper garnot,普罗斯珀·加尔诺,pǔ luó sī pò · jiā ěr nuò
zahra amir ebrahimi,扎拉·阿米尔·阿布拉希米,zhā lā · ā mǐ ěr · ā bù lā xī mǐ
ibrahima sonko,伊巴谦马·辛高,yī bā qiān mǎ · xīn gāo
cyril despres,西里尔·代普雷,xī lǐ ěr · dài pǔ léi
georges pontier,乔治·庞迪耶,qiáo zhì · páng dí yē
brigitte fouré,布丽吉特·富雷,bù lì jí tè · fù léi
daniel buren,达尼埃尔·比朗,dá ní āi ěr · bǐ lǎng
jacques frantz,雅克·法兰茨,yǎ kè · fǎ lán cí
