andrea rothfuss,安德烈娅·罗特富斯,ān dé liè yà · luó tè fù sī
henning lohner,黑宁·格罗纳,hēi níng · gé luó nà
arne feick,阿内·费克,ā nèi · fèi kè
sigi schmid,薛基·舒密特,xuē jī · shū mì tè
werner lorant,维尔纳·洛兰特,wéi ěr nà · luò lán tè
angelika thomas,安格莉卡·托马斯,ān gé lì kǎ · tuō mǎ sī
johannes hoffmann,约翰内斯·霍夫曼,yuē hàn nèi sī · huò fū màn
peter ruzicka,彼得·鲁齐卡,bǐ dé · lǔ qí kǎ
andrea vannahme,安德烈·范纳姆,ān dé liè · fàn nà mǔ
michael henke,米夏埃尔·亨克,mǐ xià āi ěr · hēng kè
andreas anke,安德烈亚斯·安克,ān dé liè yà sī · ān kè
angelina lübcke,安格丽娜·吕布克,ān gé lì nà · lǚ bù kè
bernhard hennen,伯恩哈德·亨宁,bǎi ēn hā dé · hēng níng
andreas weidinger,安德烈亚斯·魏丁格尔,ān dé liè yà sī · wèi dīng gé ěr
otto hupp,奥托·胡普,ào tuō · hú pǔ
christine schäfer,克里斯蒂娜·谢弗,kè lǐ sī dì nà · xiè fú
hermen rode,赫尔曼·罗德,hè ěr màn · luó dé
anne horsch,安妮·霍施,ān nī · huò shī
werner egk,韦尔纳·埃克,wéi ěr nà · āi kè
ambros waibel,安布罗斯·威贝尔,ān bù luó sī · wēi bèi ěr
andreas arnstedt,安德烈亚斯·阿恩斯泰特,ān dé liè yà sī · ā ēn sī tài tè
andreas von thien,安德烈亚斯·冯·添,ān dé liè yà sī · féng · tiān
frank neubarth,弗兰克·诺伊巴特,fú lán kè · nuò yī bā tè
hermann gerland,赫尔曼·格兰德,hè ěr màn · gé lán dé
carsten cullmann,卡斯滕·库尔曼,kǎ sī téng · kù ěr màn
alfred kelbassa,阿尔弗雷德·凯尔巴萨,ā ěr fú léi dé · kǎi ěr bā sà
jürgen werner,于尔根·维尔纳,yú ěr gēn · wéi ěr nà
andreas von der meden,安德烈亚斯·冯·德·麦登,ān dé liè yà sī · féng · dé · mài dēng
andreas bergmann,安德烈亚斯·贝格曼,ān dé liè yà sī · bèi gé màn
jonathan meese,乔纳森·梅斯,qiáo nà sēn · méi sī
pavel dotchev,帕维尔·多切夫,pà wéi ěr · duō qiè fū
anne spiegel,安妮·斯皮格尔,ān nī · sī pí gé ěr
richard golz,理查德·戈尔茨,lǐ chá dé · gē ěr cí
harald spörl,哈拉德·斯珀尔,hā lā dé · sī pò ěr
charly dörfel,盖特·多费尔,gài tè · duō fèi ěr
anne moll,安妮·莫尔,ān nī · mò ěr
kuno klötzer,古奴·克洛沙,gǔ nú · kè luò shā
tobias weis,杜巴斯·韦斯,dù bā sī · wéi sī
verena faißt,费雷娜·法伊斯特,fèi léi nà · fǎ yī sī tè
brigitte maier,碧姬·麦尔,bì jī · mài ěr
andreas bieber,安德烈亚斯·比伯,ān dé liè yà sī · bǐ bǎi
ernst ludwig,恩斯特·路德维希,ēn sī tè · lù dé wéi xī
thomas schönlebe,托马斯·舍恩勒贝,tuō mǎ sī · shè ēn lè bèi
andreja schneider,安德烈亚·施耐德,ān dé liè yà · shī nài dé
frank pagelsdorf,弗兰克·帕格尔斯多夫,fú lán kè · pà gé ěr sī duō fū
andrej hermlin,安德烈·赫姆林,ān dé liè · hè mǔ lín
andrej mangold,安德烈·曼高德,ān dé liè · màn gāo dé
christian kuhnke,克里斯蒂安·库恩克,kè lǐ sī dì ān · kù ēn kè
lutz pfannenstiel,卢茨·普法南斯蒂,lú cí · pǔ fǎ nán sī dì
arthur oncken lovejoy,亚瑟·奥肯·洛夫乔伊,yà sè · ào kěn · luò fū qiáo yī
andreas borcherding,安德烈亚斯·伯切丁,ān dé liè yà sī · bǎi qiè dīng
horst frank,霍斯特·法兰克,huò sī tè · fǎ lán kè
andreas bresinsky,安德烈亚斯·布雷森斯凯,ān dé liè yà sī · bù léi sēn sī kǎi
heiko scholz,海科·肖尔茨,hǎi kē · xiào ěr cí
lothar ulsaß,洛塔尔·乌尔萨斯,luò tǎ ěr · wū ěr sà sī
johann philipp kirnberger,约翰·菲利普·基恩贝格尔,yuē hàn · fēi lì pǔ · jī ēn bèi gé ěr
nicky adler,尼基·阿德勒,ní jī · ā dé lè
sean dundee,西恩·邓迪,xī ēn · dèng dí
bernd wehmeyer,贝恩德·魏迈耶,bèi ēn dé · wèi mài yē
amelie solja,艾米丽·索尔佳,ài mǐ lì · suǒ ěr jiā
balthasar denner,巴尔瑟萨尔·丹纳,bā ěr sè sà ěr · dān nà
edgar froese,埃格·弗斯,āi gé · fú sī
inka bause,印加·鲍瑟,yìn jiā · bào sè
rico steinmann,里科·施泰因曼,lǐ kē · shī tài yīn màn
bernd freytag von loringhoven,贝恩德·弗赖塔格·冯·洛林霍芬,bèi ēn dé · fú lài tǎ gé · féng · luò lín huò fēn
tony sheridan,托尼·谢里登,tuō ní · xiè lǐ dēng
bert kaempfert,伯特·坎普菲尔特,bǎi tè · kǎn pǔ fēi ěr tè
annekatrin hendel,安妮卡特琳·亨德尔,ān nī kǎ tè lín · hēng dé ěr
ludwig barnay,路德维希·巴奈,lù dé wéi xī · bā nài
isa genzken,爱莎·根泽肯,ài shā · gēn zé kěn
sissy raith,茜茜·赖特,qiàn qiàn · lài tè
rudolf wagnerrégeny,鲁道夫·瓦格纳雷吉尼,lǔ dào fū · wǎ gé nà léi jí ní
campino,康皮诺,kāng pí nuò
ingo hertzsch,英格·赫茨希,yīng gé · hè cí xī
anneke schwabe,阿内克·舒瓦贝,ā nèi kè · shū wǎ bèi
rudolf brandt,鲁道夫·勃兰特,lǔ dào fū · bó lán tè
jörg widmann,约尔格·威德曼,yuē ěr gé · wēi dé màn
amelie glienke,阿米莉·格林克,ā mǐ lì · gé lín kè
amelie klever,艾米丽·克勒沃,ài mǐ lì · kè lè wò
andreas denk,安德烈亚斯·登克,ān dé liè yà sī · dēng kè
hans sebald beham,汉斯·塞巴德·贝哈姆,hàn sī · sāi bā dé · bèi hā mǔ
annette humpe,安妮特·洪佩,ān nī tè · hóng pèi
beate peters,贝亚特·彼得斯,bèi yà tè · bǐ dé sī
uwe möhrle,乌维·摩尔勒,wū wéi · mó ěr lè
max davidson,马克斯·戴维森,mǎ kè sī · dài wéi sēn
andreas dressel,安德列斯·德雷塞尔,ān dé liè sī · dé léi sāi ěr
andrew wooten,安德鲁·伍滕,ān dé lǔ · wǔ téng
johann georg pisendel,约翰·格奥尔格·皮森德尔,yuē hàn · gé ào ěr gé · pí sēn dé ěr
marcia barrett,玛西娅·巴雷特,mǎ xī yà · bā léi tè
andreas dobberkau,安德烈亚斯·多伯考,ān dé liè yà sī · duō bǎi kǎo
klaus toppmöller,克劳斯·托普穆勒,kè láo sī · tuō pǔ mù lè
olaf bodden,奥拉夫·博登,ào lā fū · bó dēng
anneliese würtz,安妮丽丝·乌尔茨,ān nī lì sī · wū ěr cí
hannah höch,汉娜·赫希,hàn nà · hè xī
marius müllerwesternhagen,马里乌斯·穆勒韦斯特哈根,mǎ lǐ wū sī · mù lè wéi sī tè hā gēn
rothenburgsort,罗滕博格特,luó téng bó gé tè
finkenwerder,芬克威尔德,fēn kè wēi ěr dé
munzingerpersonenkennung,蒙青格尔人物编号,méng qīng gé ěr rén wù biān hào
billstedt,比尔施泰特,bǐ ěr shī tài tè
kreisschlüssel,德国县编号,dé guó xiàn biān hào
bramfeld,布拉姆菲尔德,bù lā mǔ fēi ěr dé
wandsbek,汉堡万德斯贝克,hàn bǎo wàn dé sī bèi kè
ofdbfilmid,在线电影数据库标识符,zài xiàn diàn yǐng shù jù kù biāo shí fú
niendorf,宁多夫,níng duō fū
rotherbaum,罗瑟鲍姆,luó sè bào mǔ
schnelsen,施内尔森,shī nèi ěr sēn
ottensen,汉堡奥滕森,hàn bǎo ào téng sēn
neuwerk,诺伊韦克,nuò yī wéi kè
omdbfilmid,开放媒体数据库电影编号,kāi fàng méi tǐ shù jù kù diàn yǐng biān hào
bundesfinanzamtsnummer,德国税务局编号,dé guó shuì wù jú biān hào
eidelstedt,汉堡埃德斯特德,hàn bǎo āi dé sī tè dé
bergedorf,伯格多夫,bǎi gé duō fū
billwerder,比尔维尔德,bǐ ěr wéi ěr dé
alsterdorf,汉堡阿尔斯特多夫,hàn bǎo ā ěr sī tè duō fū
münsterland,明斯特兰,míng sī tè lán
brandenburg,勃兰登堡州,bó lán dēng bǎo zhōu
poppenbüttel,汉堡波彭比特尔,hàn bǎo bō péng bǐ tè ěr
gerhardfieselerwerke,费舍尔,fèi shè ěr
oxhoft,猪头,zhū tóu
bezirksliga,行政区联赛,xíng zhèng qū lián sài
kirnitzschtalbahn,基尔尼茨什河谷电车,jī ěr ní cí shén hé gǔ diàn chē
zamilapark,扎米拉公园,zhā mǐ lā gōng yuán
haan,哈恩,hā ēn
rosenfeld,罗森菲尔德,luó sēn fēi ěr dé
triebel,特里贝尔,tè lǐ bèi ěr
zamdorf,扎姆多夫,zhā mǔ duō fū
lübbenau,吕贝瑙,lǚ bèi nǎo
föhr,弗尔,fú ěr
dithmarschen,迪特马尔申,dí tè mǎ ěr shēn
dielheim,迪尔海姆,dí ěr hǎi mǔ
steiff,史黛芙公司,shǐ dài fú gōng sī
bensberg,本斯贝格,běn sī bèi gé
neugrabenfischbek,汉堡诺伊格拉本费希贝克,hàn bǎo nuò yī gé lā běn fèi xī bèi kè
frankfurtsachsenhausen,萨克森町,sà kè sēn tǐng
blumberg,布伦伯格,bù lún bǎi gé
giesenkirchen,吉森基兴,jí sēn jī xīng
euregiobahn,欧区列车,ōu qū liè chē
neustadtsüd,新城南,xīn chéng nán
kirchhoven,基希霍尔特斯,jī xī huò ěr tè sī
barbarossahöhle,巴巴罗萨山洞,bā bā luó sà shān dòng
gürzenich,居策尼希音乐厅,jū cè ní xī yīn yuè tīng
augustinerbräu,奥古斯丁啤酒厂,ào gǔ sī dīng pí jiǔ chǎng
beuel,博耶尔,bó yē ěr
calmont,卡尔蒙,kǎ ěr méng
barmen,巴门,bā mén
enger,恩格尔,ēn gé ěr
vlotho,伏罗托,fú luó tuō
sauerland,绍尔兰,shào ěr lán
rothaargebirge,红毛山脉,hóng máo shān mài
kanzler,德国总理,dé guó zǒng lǐ
marine,德国联邦国防军海军,dé guó lián bāng guó fáng jūn hǎi jūn
berlinlichterfelde,利希特费尔德,lì xī tè fèi ěr dé
dax,德国股票指数,dé guó gǔ piào zhǐ shù
bundesgrenzschutz,联邦国境守备队,lián bāng guó jìng shǒu bèi duì
bundeskriminalamt,德国联邦刑警,dé guó lián bāng xíng jǐng
bundesrechnungshof,德国联邦审计局,dé guó lián bāng shěn jì jú
johanngeorgenstadt,约汉格奥尔根斯塔特,yuē hàn gé ào ěr gēn sī tǎ tè
tümlauerkoog,蒂姆劳埃尔科格,dì mǔ láo āi ěr kē gé
zündapp,春达普,chūn dá pǔ
steglitzzehlendorf,施特格利茨策伦多夫,shī tè gé lì cí cè lún duō fū
tempelhofschöneberg,滕珀尔霍夫舍讷贝格,téng pò ěr huò fū shè nè bèi gé
treptowköpenick,特雷普托克珀尼克,tè léi pǔ tuō kè pò ní kè
charlottenburgwilmersdorf,夏洛滕堡维尔默斯多夫,xià luò téng bǎo wéi ěr mò sī duō fū
spandau,斯潘道,sī pān dào
nordstrand,诺尔茨特兰德,nuò ěr cí tè lán dé
reinickendorf,莱尼根多夫,lái ní gēn duō fū
europapark,欧洲乐园,ōu zhōu lè yuán
friedrichshainkreuzberg,腓特烈斯海恩克罗伊茨贝格,féi tè liè sī hǎi ēn kè luó yī cí bèi gé
marzahnhellersdorf,马尔灿黑勒斯多夫,mǎ ěr càn hēi lè sī duō fū
klindworthscharwenkakonservatorium,克林德沃特沙尔文卡音乐学院,kè lín dé wò tè shā ěr wén kǎ yīn yuè xué yuàn
huy,胡伊,hú yī
hosena,霍塞纳,huò sāi nà
vorderpfalz,前普法尔茨,qián pǔ fǎ ěr cí
klettwitz,克莱特维茨,kè lái tè wéi cí
kaiserwilhelmnationaldenkmal,威廉皇帝国家纪念碑,wēi lián huáng dì guó jiā jì niàn bēi
maudach,毛达赫,máo dá hè
schwarzenacker,施瓦岑纳克,shī wǎ cén nà kè
bodmanludwigshafen,博德曼卢德维格斯哈芬,bó dé màn lú dé wéi gé sī hā fēn
berg,贝格,bèi gé
pfälzisch,普法尔茨方言,pǔ fǎ ěr cí fāng yán
oderneißegrenze,奥德河尼斯河线,ào dé hé ní sī hé xiàn
bünde,宾德,bīn dé
höchst,霍斯特,huò sī tè
arcandor,安克特尔,ān kè tè ěr
telefonvorwahl,德国电话号码,dé guó diàn huà hào mǎ
seefeld,席费尔德,xí fèi ěr dé
zabernaffäre,萨韦尔讷事件,sà wéi ěr nè shì jiàn
carlstadt,卡尔施塔特,kǎ ěr shī tǎ tè
westerland,韦斯特兰,wéi sī tè lán
ullsteinhaus,乌尔斯坦大楼,wū ěr sī tǎn dà lóu
zakspeed,扎克斯皮德车队,zhā kè sī pí dé chē duì
hanomag,哈诺马格,hā nuò mǎ gé
grassau,格拉绍,gé lā shào
siegesallee,胜利大道,shèng lì dà dào
pankow,潘科,pān kē
schillertheater,席勒剧院,xí lè jù yuàn
hundersingen,亨德辛根,hēng dé xīn gēn
spessart,施佩萨尔特,shī pèi sà ěr tè
brüggen,布鲁根,bù lǔ gēn
karstadt,卡尔施泰特,kǎ ěr shī tài tè
man,曼恩欧洲股份公司,màn ēn ōu zhōu gǔ fèn gōng sī
maybach,梅巴赫,méi bā hè
pfaff,普法夫,pǔ fǎ fū
langenscheidt,朗氏出版社,lǎng shì chū bǎn shè
hellerau,海勒劳,hǎi lè láo
klotzsche,克洛切,kè luò qiè
leuben,鲁本,lǔ běn
haithabu,赫德比,hè dé bǐ
zerstörerflottille,驱逐舰分舰队,qū zhú jiàn fēn jiàn duì
dornierwerke,多尼尔,duō ní ěr
gerechtigkeitsbrunnen,正义喷泉,zhèng yì pēn quán
zeesen,泽森,zé sēn
zicherie,齐歇利,qí xiē lì
uraniaweltzeituhr,世界钟,shì jiè zhōng
ziegler,齐格勒,qí gé lè
bach,巴赫家族,bā hè jiā zú
raderthal,拉德塔尔,lā dé tǎ ěr
rombergpark,荣贝格公园植物园,róng bèi gé gōng yuán zhí wù yuán
südbadenbus,南巴登巴士,nán bā dēng bā shì
zschopenthal,肖彭塔尔,xiào péng tǎ ěr
zuckerart,糖,táng
wanne,黑尔讷万讷,hēi ěr nè wàn nè
zuffenhausen,楚芬豪森,chǔ fēn háo sēn
zugfunk,联控装置,lián kòng zhuāng zhì
zeltmusikfestival,帐篷音乐节,zhàng péng yīn yuè jié
walchensee,发肯其,fā kěn qí
truppendienstgericht,德国联邦军事法院,dé guó lián bāng jūn shì fǎ yuàn
rheinlandpokal,莱茵兰杯,lái yīn lán bēi
schweinitz,施韦尼茨,shī wéi ní cí
spitzberg,施皮茨山,shī pí cí shān
hintersee,欣特塞,xīn tè sāi
robert bosch,罗伯特·博世有限公司,luó bǎi tè · bó shì yǒu xiàn gōng sī
geiselgasteig,盖瑟尔加斯泰格,gài sè ěr jiā sī tài gé
emmering,埃梅林格,āi méi lín gé
eifelrennen,艾费尔赛,ài fèi ěr sài
kall,卡尔,kǎ ěr
martinsried,马丁斯里德,mǎ dīng sī lǐ dé
rindermarktbrunnen,牛市喷泉,niú shì pēn quán
oberkassel,奥柏卡瑟尔,ào bǎi kǎ sè ěr
bürgermeister,市长,shì zhǎng
ardex,亚迪克斯公司,yà dí kè sī gōng sī
ackermannteubnergedächtnispreis,阿克曼托伊布纳纪念奖,ā kè màn tuō yī bù nà jì niàn jiǎng
anger,安赫尔,ān hè ěr
mittelgebirgsschwelle,德国中部山脉,dé guó zhōng bù shān mài
personennamendatei,命名规范档案,mìng míng guī fàn dàng àn
zionskirche,锡安堂,xī ān táng
nationalzeitung,国家时代报,guó jiā shí dài bào
peenewerft,佩讷造船厂,pèi nè zào chuán chǎng
hohenzollernhaigerloch,霍亨索伦海格尔洛赫,huò hēng suǒ lún hǎi gé ěr luò hè
katrin,卡尔斯鲁厄氚中微子实验,kǎ ěr sī lǔ è chuān zhōng wēi zǐ shí yàn
eisenbahnbundesamt,德国联邦铁路局,dé guó lián bāng tiě lù jú
aachenmünchener,亚琛慕尼黑,yà chēn mù ní hēi
alliiertenmuseum,盟军博物馆,méng jūn bó wù guǎn
hardenbergstraße,哈登贝格街,hā dēng bèi gé jiē
aaltotheater,阿尔托剧院,ā ěr tuō jù yuàn
züblin,旭普林,xù pǔ lín
tiergartentunnel,蒂尔加滕隧道,dì ěr jiā téng suì dào
höllental,霍伦塔勒山谷,huò lún tǎ lè shān gǔ
bundesminister,德国联邦部长,dé guó lián bāng bù zhǎng
weserflugzeugbau,威塞尔,wēi sāi ěr
frankfurtpreungesheim,普罗恩格斯海姆,pǔ luó ēn gé sī hǎi mǔ
münchenunterhaching,下哈兴,xià hā xīng
neckarelz,内卡雷尔兹,nèi kǎ léi ěr zī
bmwmotorrad,宝马摩托,bǎo mǎ mó tuō
teltow,泰尔托,tài ěr tuō
zollkriminalamt,德国海关调查局,dé guó hǎi guān diào chá jú
friedrichshain,腓特烈斯海恩,féi tè liè sī hǎi ēn
anhaltköthen,安哈尔特克滕,ān hā ěr tè kè téng
bewährungsbataillon,惩戒营,chéng jiè yíng
agritechnica,汉诺威国际农机展,hàn nuò wēi guó jì nóng jī zhǎn
dauair,道尔航空,dào ěr háng kōng
olympiaeinkaufszentrum,奥林匹亚购物中心,ào lín pǐ yà gòu wù zhōng xīn
haselhorst,哈瑟尔霍斯特,hā sè ěr huò sī tè
shellhaus,贝壳大厦,bèi ké dà shà
kreuzberg,克罗伊茨贝格,kè luó yī cí bèi gé
großhadern,大哈德恩,dà hā dé ēn
mainzmombach,美因茨莫姆巴赫,měi yīn cí mò mǔ bā hè
alfredbauerpreis,亚佛雷德鲍尔奖,yà fó léi dé bào ěr jiǎng
ägidienkirche,艾吉丁教堂,ài jí dīng jiào táng
meiderich,迈德里希,mài dé lǐ xī
hhla,汉堡港和物流公司,hàn bǎo gǎng hé wù liú gōng sī
beethovenhalle,贝多芬音乐厅,bèi duō fēn yīn yuè tīng
hülfensberg,赫尔芬斯贝格,hè ěr fēn sī bèi gé
schlossbergturm,城堡山塔,chéng bǎo shān tǎ
lüneburger,吕讷堡体育俱乐部,lǚ nè bǎo tǐ yù jù lè bù
travemünde,特拉沃明德,tè lā wò míng dé
schöneberg,舍讷贝格,shè nè bèi gé
barnim,巴尔尼姆高原,bā ěr ní mǔ gāo yuán
staatsratsgebäude,东德国务委员会大厦,dōng dé guó wù wěi yuán huì dà shà
bibertal,比韦尔塔尔,bǐ wéi ěr tǎ ěr
spreepark,施普雷公园,shī pǔ léi gōng yuán
odendorf,欧登道夫,ōu dēng dào fū
münchennürnbergexpress,慕尼黑纽伦堡快线,mù ní hēi niǔ lún bǎo kuài xiàn
paullöbehaus,保罗勒贝大厦,bǎo luó lè bèi dà shà
landrückentunnel,兰德吕肯隧道,lán dé lǚ kěn suì dào
calenberg,卡伦山,kǎ lún shān
weilimdorf,外利姆多夫,wài lì mǔ duō fū
bentheimsteinfurt,本特海姆施泰因富特,běn tè hǎi mǔ shī tài yīn fù tè
paulinerkirche,圣保罗大学教堂,shèng bǎo luó dà xué jiào táng
heddernheim,赫登海姆,hè dēng hǎi mǔ
frankfurtbergenenkheim,卑尔根恩克海姆,bēi ěr gēn ēn kè hǎi mǔ
erno,北部发展圈,běi bù fā zhǎn quān
garnisonkirche,驻军教堂,zhù jūn jiào táng
kammergerichtsgebäude,柏林上诉法院,bó lín shàng sù fǎ yuàn
metzeler,梅策勒,méi cè lè
stäubli,史陶比尔,shǐ táo bǐ ěr
sparnberg,施帕恩贝格,shī pà ēn bèi gé
schillig,希里格,xī lǐ gé
frankfurtrödelheim,罗德尔海姆,luó dé ěr hǎi mǔ
bereitschaftspolizei,防暴警察,fáng bào jǐng chá
eckertalsperre,埃克尔水坝,āi kè ěr shuǐ bà
wanneeickel,万纳艾克尔,wàn nà ài kè ěr
thalkirchdorf,塔尔基尔希多夫,tǎ ěr jī ěr xī duō fū
metox,美托装置,měi tuō zhuāng zhì
slub,德累斯顿萨克森州立和大学图书馆,dé lèi sī dùn sà kè sēn zhōu lì hé dà xué tú shū guǎn
chiemgau,基姆高,jī mǔ gāo
süchteln,苏赫特恩,sū hè tè ēn
waldsiedlung,森林官邸,sēn lín guān dǐ
golm,戈尔姆,gē ěr mǔ
hagelberg,哈格尔山,hā gé ěr shān
kalk,卡尔克,kǎ ěr kè
casparwerke,卡斯帕工厂,kǎ sī pà gōng chǎng
betriebsstellenverzeichnis,德国车站营运点目录,dé guó chē zhàn yíng yùn diǎn mù lù
isenburgbüdingen,伊森堡比丁根,yī sēn bǎo bǐ dīng gēn
koelnmesse,科隆展览,kē lóng zhǎn lǎn
mittelrheinliga,中莱茵足球联赛,zhōng lái yīn zú qiú lián sài
zehlendorf,策伦多夫,cè lún duō fū
rodenstock,罗天史托克,luó tiān shǐ tuō kè
hercules,赫拉克勒斯公司,hè lā kè lè sī gōng sī
elbtalkessel,德累斯顿盆地,dé lèi sī dùn pén dì
hansahochhaus,汉萨大厦,hàn sà dà shà
löwenbräu,卢云堡啤酒,lú yún bǎo pí jiǔ
brita,碧然德,bì rán dé
maichingen,迈青根,mài qīng gēn
hüls,赫尔斯,hè ěr sī
flora,弗洛拉植物园,fú luò lā zhí wù yuán
nockherberg,诺克赫山,nuò kè hè shān
landeskriminalamt,邦刑事调查局,bāng xíng shì diào chá jú
vegesack,维格萨克,wéi gé sà kè
monbijoupark,蒙比约公园,méng bǐ yuē gōng yuán
rödelheimer,略德海姆足球俱乐部,lüè dé hǎi mǔ zú qiú jù lè bù
moos,穆斯,mù sī
seebergsternwarte,哥达天文台,gē dá tiān wén tái
frankenwald,弗兰肯林山,fú lán kěn lín shān
kochertalbrücke,考赫谷大桥,kǎo hè gǔ dà qiáo
bilfinger se,比尔芬格·博格,bǐ ěr fēn gé · bó gé
opladen,奥普拉登,ào pǔ lā dēng
riems,里姆斯,lǐ mǔ sī
kissing,基辛,jī xīn
robertschumannhochschule düsseldorf,罗伯特·舒曼音乐学院,luó bǎi tè · shū màn yīn yuè xué yuàn
gleidingen,格莱丁根,gé lái dīng gēn
kaiserpreis,皇帝奖赛,huáng dì jiǎng sài
erzamt,大职位,dà zhí wèi
feuerbach,福伊尔巴赫,fú yī ěr bā hè
akzisehaus,阿克齐斯之家,ā kè qí sī zhī jiā
akademienprogramm,学院计划,xué yuàn jì huà
mülheim,米尔海姆,mǐ ěr hǎi mǔ
bmw park,鲁迪·塞德尔迈耶体育馆,lǔ dí · sāi dé ěr mài yē tǐ yù guǎn
burtscheid,布特沙伊德,bù tè shā yī dé
tiergarten,蒂尔加滕,dì ěr jiā téng
altenbergtunnel,阿尔滕贝格隧道,ā ěr téng bèi gé suì dào
altenbruch,阿尔滕布鲁赫,ā ěr téng bù lǔ hè
altenbach,阿尔滕巴赫,ā ěr téng bā hè
aktiengesellschaft,股份有限公司,gǔ fèn yǒu xiàn gōng sī
korff,科尔夫家族,kē ěr fū jiā zú
hansaviertel,柏林汉萨费尔特,bó lín hàn sà fèi ěr tè
altstadtrathaus,旧市政厅,jiù shì zhèng tīng
tempelhof,滕珀尔霍夫,téng pò ěr huò fū
britz,布里茨,bù lǐ cí
sozialversicherung,各个社会安全基金,gè gè shè huì ān quán jī jīn
brahmspreis,勃拉姆斯奖,bó lā mǔ sī jiǎng
stadion,施塔迪翁,shī tǎ dí wēng
rodenkirchen,罗登基兴,luó dēng jī xīng
wallgrabentheater,瓦尔格拉本剧院,wǎ ěr gé lā běn jù yuàn
niederrhein,下莱茵,xià lái yīn
lobberich,洛贝里希,luò bèi lǐ xī
clemenskirche,克莱门教堂,kè lái mén jiào táng
uerdingen,乌丁根,wū dīng gēn
altgodesberg,老戈德斯贝格,lǎo gē dé sī bèi gé
hardtberg,哈特贝格,hā tè bèi gé
ceskamordserie,国家社会主义地下谋杀案,guó jiā shè huì zhǔ yì dì xià móu shā àn
überwasserkirche,水上教堂,shuǐ shàng jiào táng
thüringisch,图林根方言,tú lín gēn fāng yán
frankfurteschersheim,埃舍尔斯海姆,āi shè ěr sī hǎi mǔ
altmoabit,老莫阿比特街,lǎo mò ā bǐ tè jiē
alweg,阿韦格,ā wéi gé
jugendbewegung,德国青年运动,dé guó qīng nián yùn dòng
bliesgau,布里斯高,bù lǐ sī gāo
bundeskartellamt,德国联邦卡尔特局,dé guó lián bāng kǎ ěr tè jú
fallersleben,法勒斯莱本,fǎ lè sī lái běn
florianturm,弗洛里安塔,fú luò lǐ ān tǎ
alaholfinger,阿哈洛芬斯,ā hā luò fēn sī
müggelberge,米格尔山,mǐ gé ěr shān
rheinhausen,莱茵豪森,lái yīn háo sēn
herrenhausenstöcken,海恩豪森,hǎi ēn háo sēn
hella,海拉公司,hǎi lā gōng sī
synagoge,奥格斯堡犹太会堂,ào gé sī bǎo yóu tài huì táng
hessenwanfried,黑森万弗里德,hēi sēn wàn fú lǐ dé
oberlandesgericht,德国邦最高法院,dé guó bāng zuì gāo fǎ yuàn
gerresheim,格雷斯海姆,gé léi sī hǎi mǔ
grimmepreis,格力莫普雷斯奖,gé lì mò pǔ léi sī jiǎng
tecdax,技术股指数,jì shù gǔ zhǐ shù
aegidienberg,艾吉迪恩贝格,ài jí dí ēn bèi gé
aegidienbergtunnel,埃吉丁贝格隧道,āi jí dīng bèi gé suì dào
altmühldorf,旧米尔多夫,jiù mǐ ěr duō fū
ammerichtunnel,阿默里希隧道,ā mò lǐ xī suì dào
aeschach,艾萨赫,ài sà hè
bundestagswahlrecht,德国选举制度,dé guó xuǎn jǔ zhì dù
lovefilm,爱电影,ài diàn yǐng
sonnenallee,太阳大道,tài yáng dà dào
aninstitut,挂靠研究所,guà kào yán jiū suǒ
simson,西姆松,xī mǔ sōng
bebenhausen,贝本豪森,bèi běn háo sēn
frankfurtdornbusch,多恩布什,duō ēn bù shén
gefreiter,上等兵,shàng děng bīng
stpaulilandungsbrücken,圣保利码头,shèng bǎo lì mǎ tóu
deinste,代恩斯特,dài ēn sī tè
holstenbrauerei,霍尔斯滕啤酒,huò ěr sī téng pí jiǔ
benrath,本拉特,běn lā tè
dehomag,迪霍玛,dí huò mǎ
rosenthal,罗森塔尔陶瓷公司,luó sēn tǎ ěr táo cí gōng sī
amsberg,阿姆斯博格王朝,ā mǔ sī bó gé wáng cháo
munich,慕尼黑,mù ní hēi
bavaria,巴伐利亚州,bā fá lì yà zhōu
lahr,拉尔,lā ěr
saxonyanhalt,萨克森安哈尔特,sà kè sēn ān hā ěr tè
rüsselsheim,吕塞尔斯海姆,lǚ sāi ěr sī hǎi mǔ
meissen,迈森,mài sēn
bernburg,贝尔恩布尔格,bèi ěr ēn bù ěr gé
weißwasser,魏斯瓦塞尔,wèi sī wǎ sāi ěr
wedding,威丁,wēi dīng
fürstenwalde,菲尔斯滕瓦尔德,fēi ěr sī téng wǎ ěr dé
fröndenberg,弗伦登贝格,fú lún dēng bèi gé
emmerich,莱茵河畔埃默里希,lái yīn hé pàn āi mò lǐ xī
köthen,克滕,kè téng
lubnjow,吕贝瑙,lǚ bèi nǎo
nienburg,宁布尔格,níng bù ěr gé
saxony,萨克森自由州,sà kè sēn zì yóu zhōu
saalfeld,萨尔费尔德,sà ěr fèi ěr dé
mühlberg,米赫尔贝格,mǐ hè ěr bèi gé
radolfzell,博登湖畔拉多夫采尔,bó dēng hú pàn lā duō fū cǎi ěr
prignitz,普利希尼茨县,pǔ lì xī ní cí xiàn
weilheimschongau,魏尔海姆雄高县,wèi ěr hǎi mǔ xióng gāo xiàn
bergstraße,贝格施特拉瑟县,bèi gé shī tè lā sè xiàn
